country,iso3c,year,prevalence,iso2c,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
Central African Republic,CAF,2015,149809.5499,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,2016,153434.639,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,2017,157770.0245,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1990,1740700.144,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1991,1760823.746,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1992,1779843.355,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1993,1797657.117,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1994,1814452.623,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1995,1831769.698,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1996,1852366.898,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1997,1875968.769,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1998,1901662.918,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,1999,1928874.832,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2000,1956133.904,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2001,1984387.932,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2002,2013450.447,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2003,2042887.336,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2004,2072730.504,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2005,2104018.894,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2006,2136612.566,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2007,2168411.925,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2008,2199550.014,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2009,2231257.547,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2010,2265882.101,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2011,2301999.749,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2012,2337180.875,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2013,2371023.712,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2014,2405973.721,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2015,2440977.458,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2016,2478151.363,NA,NA,NA,NA,NA,NA,NA
Central Asia,NA,2017,2515511.407,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1990,3371537.797,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1991,3403099.297,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1992,3428481.525,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1993,3443828.149,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1994,3461533.014,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1995,3474278.752,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1996,3480631.654,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1997,3485499.85,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1998,3484652.055,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,1999,3480765.903,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2000,3482976.541,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2001,3481324.247,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2002,3475154.75,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2003,3470036.967,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2004,3463707.868,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2005,3456619.275,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2006,3452701.195,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2007,3447746.532,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2008,3441646.82,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2009,3436511.247,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2010,3434494.414,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2011,3432765.277,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2012,3432653.732,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2013,3432011.315,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2014,3430598.79,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2015,3429072.167,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2016,3426752.294,NA,NA,NA,NA,NA,NA,NA
Central Europe,NA,2017,3426918.389,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1990,14682004.53,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1991,14848064.41,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1992,14998415.49,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1993,15110717,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1994,15196676.69,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1995,15262331.48,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1996,15330628.47,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1997,15416865.01,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1998,15498729.45,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,1999,15566081.09,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2000,15613549.83,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2001,15634060.88,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2002,15629174.11,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2003,15602996.5,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2004,15566781.3,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2005,15532162.73,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2006,15490231.32,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2007,15434199.39,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2008,15366018.7,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2009,15312243.73,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2010,15295741.82,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2011,15303079.86,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2012,15318651.12,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2013,15331926.37,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2014,15348508.23,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2015,15367466.37,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2016,15390169.18,NA,NA,NA,NA,NA,NA,NA
"Central Europe, Eastern Europe, and Central Asia",NA,2017,15425428.66,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1990,3358546.072,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1991,3464894.134,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1992,3575367.838,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1993,3688362.464,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1994,3802846.577,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1995,3917246.232,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1996,4033995.538,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1997,4156630.106,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1998,4281630.572,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,1999,4406700.956,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2000,4528915.542,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2001,4653149.706,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2002,4779412.167,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2003,4907540.379,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2004,5035397.816,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2005,5162489.111,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2006,5275005.891,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2007,5369696.564,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2008,5455612.896,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2009,5542874.495,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2010,5646980.436,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2011,5766270.886,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2012,5888778.942,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2013,6013669.557,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2014,6141317.222,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2015,6271673.142,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2016,6404779.194,NA,NA,NA,NA,NA,NA,NA
Central Latin America,NA,2017,6539608.138,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1990,1625800.464,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1991,1675302.306,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1992,1726812.646,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1993,1780063.883,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1994,1833676.917,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1995,1888768.154,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1996,1944273.166,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1997,2000045.849,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1998,2057515.926,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,1999,2118763.424,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2000,2181686.064,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2001,2248041.861,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2002,2315696.483,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2003,2386946.907,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2004,2459257.942,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2005,2534317.652,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2006,2611099.46,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2007,2686925.805,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2008,2765489.604,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2009,2847245.388,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2010,2935567.532,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2011,3030233.133,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2012,3126482.674,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2013,3224590.418,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2014,3324114.755,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2015,3433672.788,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2016,3549454.367,NA,NA,NA,NA,NA,NA,NA
Central Sub-Saharan Africa,NA,2017,3672578.488,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,1990,156199.3273,TD,717.5726593,5958022,50.991,53.9,Sub-Saharan Africa,Low income
Chad,TCD,1991,160169.2599,TD,779.4670461,6151213,51.124,52.9,Sub-Saharan Africa,Low income
Chad,TCD,1992,164416.9999,TD,834.0484313,6350174,51.235,52,Sub-Saharan Africa,Low income
Chad,TCD,1993,168821.9757,TD,697.0841968,6556628,51.316,51.3,Sub-Saharan Africa,Low income
Chad,TCD,1994,173535.4131,TD,759.0252591,6773104,51.363,50.8,Sub-Saharan Africa,Low income
Chad,TCD,1995,178399.4777,TD,758.833881,7001634,51.37,50.4,Sub-Saharan Africa,Low income
Chad,TCD,1996,184205.9994,TD,763.5820165,7242018,51.337,49.8,Sub-Saharan Africa,Low income
Chad,TCD,1997,190945.5011,TD,792.9518858,7494143,51.267,49.2,Sub-Saharan Africa,Low income
Chad,TCD,1998,198326.4292,TD,827.8913118,7760157,51.164,48.3,Sub-Saharan Africa,Low income
Chad,TCD,1999,205784.987,TD,805.4920752,8042713,51.027,47.4,Sub-Saharan Africa,Low income
Chad,TCD,2000,212899.4292,TD,787.153221,8343321,50.855,46.7,Sub-Saharan Africa,Low income
Chad,TCD,2001,219522.9502,TD,865.7177219,8663599,50.648,46.2,Sub-Saharan Africa,Low income
Chad,TCD,2002,226497.7299,TD,917.7863182,9002102,50.406,45.8,Sub-Saharan Africa,Low income
Chad,TCD,2003,233606.4144,TD,1033.54866,9353516,50.129,45.5,Sub-Saharan Africa,Low income
Chad,TCD,2004,241016.6277,TD,1366.931959,9710498,49.819,45.2,Sub-Saharan Africa,Low income
Chad,TCD,2005,248656.2164,TD,1596.68959,10067932,49.473,44.8,Sub-Saharan Africa,Low income
Chad,TCD,2006,256456.5118,TD,1599.891275,10423616,49.089,44.5,Sub-Saharan Africa,Low income
Chad,TCD,2007,264425.3709,TD,1640.202587,10779504,48.668,44.1,Sub-Saharan Africa,Low income
Chad,TCD,2008,272717.8419,TD,1667.697393,11139740,48.214,43.7,Sub-Saharan Africa,Low income
Chad,TCD,2009,281355.5499,TD,1694.821571,11510535,47.735,43.1,Sub-Saharan Africa,Low income
Chad,TCD,2010,290598.7999,TD,1884.795827,11896380,47.24,42.5,Sub-Saharan Africa,Low income
Chad,TCD,2011,300403.0746,TD,1862.351166,12298512,46.738,41.8,Sub-Saharan Africa,Low income
Chad,TCD,2012,310634.1202,TD,1997.410939,12715465,46.238,41.1,Sub-Saharan Africa,Low income
Chad,TCD,2013,321420.7802,TD,2075.44088,13145788,45.745,40.5,Sub-Saharan Africa,Low income
Chad,TCD,2014,332315.4956,TD,2181.852455,13587053,45.264,39.9,Sub-Saharan Africa,Low income
Chad,TCD,2015,343989.5714,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,2016,356115.1841,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,2017,368863.9642,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,1990,539433.051,CL,4407.204479,13141202,21.706,8.6,Latin America & Caribbean,Upper middle income
Chile,CHL,1991,547626.6803,CL,4887.033391,13354054,21.222,8,Latin America & Caribbean,Upper middle income
Chile,CHL,1992,555207.4416,CL,5579.525929,13566942,20.688,7.4,Latin America & Caribbean,Upper middle income
Chile,CHL,1993,562909.3138,CL,6077.837187,13778676,20.136,7.1,Latin America & Caribbean,Upper middle income
Chile,CHL,1994,570261.494,CL,6528.177649,13987999,19.584,6.8,Latin America & Caribbean,Upper middle income
Chile,CHL,1995,577744.2253,CL,7338.522927,14193986,19.047,6.5,Latin America & Caribbean,Upper middle income
Chile,CHL,1996,585225.4928,CL,7993.252483,14396020,18.535,6.4,Latin America & Caribbean,Upper middle income
Chile,CHL,1997,592319.7562,CL,8599.416631,14594070,18.046,6.3,Latin America & Caribbean,Upper middle income
Chile,CHL,1998,599260.7617,CL,8907.98353,14788609,17.581,6.2,Latin America & Caribbean,Upper middle income
Chile,CHL,1999,606299.6122,CL,8846.42962,14980484,17.144,6,Latin America & Caribbean,Upper middle income
Chile,CHL,2000,614396.6053,CL,9848.898397,15170387,16.741,5.7,Latin America & Caribbean,Upper middle income
Chile,CHL,2001,623431.4267,CL,10249.82649,15358418,16.37,5.5,Latin America & Caribbean,Upper middle income
Chile,CHL,2002,632665.2842,CL,10535.56041,15544554,16.027,5.3,Latin America & Caribbean,Upper middle income
Chile,CHL,2003,641996.9269,CL,11133.57073,15729268,15.708,5.3,Latin America & Caribbean,Upper middle income
Chile,CHL,2004,651082.3656,CL,11991.27253,15913119,15.411,5.4,Latin America & Caribbean,Upper middle income
Chile,CHL,2005,659458.5177,CL,12964.80494,16096571,15.133,5.4,Latin America & Caribbean,Upper middle income
Chile,CHL,2006,664760.7476,CL,15637.69644,16279728,14.872,5.5,Latin America & Caribbean,Upper middle income
Chile,CHL,2007,666793.4537,CL,16841.56003,16462701,14.627,5.5,Latin America & Caribbean,Upper middle income
Chile,CHL,2008,668003.7939,CL,16437.57209,16645940,14.394,5.5,Latin America & Caribbean,Upper middle income
Chile,CHL,2009,670611.9102,CL,16226.14868,16829957,14.171,5.5,Latin America & Caribbean,Upper middle income
Chile,CHL,2010,676286.1812,CL,18249.54077,17015048,13.959,5.4,Latin America & Caribbean,Upper middle income
Chile,CHL,2011,684830.639,CL,20266.03603,17201305,13.757,5.4,Latin America & Caribbean,Upper middle income
Chile,CHL,2012,693404.0133,CL,21370.09931,17388437,13.566,5.3,Latin America & Caribbean,Upper middle income
Chile,CHL,2013,701279.5351,CL,21443.750359999998,17575833,13.385,5.2,Latin America & Caribbean,Upper middle income
Chile,CHL,2014,709444.1259,CL,22128.55767,17762647,13.213,5.1,Latin America & Caribbean,Upper middle income
Chile,CHL,2015,717399.8656,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,2016,725629.878,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,2017,734070.0848,NA,NA,NA,NA,NA,NA,NA
China,CHN,1990,38598188.32,CN,979.9789832,1135185000,21.06,29.7,East Asia & Pacific,Upper middle income
China,CHN,1991,39215086.26,CN,1091.448831,1150780000,19.68,29.7,East Asia & Pacific,Upper middle income
China,CHN,1992,39793762.52,CN,1260.1625,1164970000,18.27,29.4,East Asia & Pacific,Upper middle income
China,CHN,1993,40337743.48,CN,1453.159118,1178440000,18.09,28.8,East Asia & Pacific,Upper middle income
China,CHN,1994,40875753.03,CN,1659.312916,1191835000,17.7,28,East Asia & Pacific,Upper middle income
China,CHN,1995,41373542.22,CN,1859.830418,1204855000,17.12,26.9,East Asia & Pacific,Upper middle income
China,CHN,1996,41831562.39,CN,2060.029708,1217550000,16.98,25.7,East Asia & Pacific,Upper middle income
China,CHN,1997,42268159.24,CN,2265.313589,1230075000,16.57,24.4,East Asia & Pacific,Upper middle income
China,CHN,1998,42710885.28,CN,2446.149933,1241935000,15.64,23.3,East Asia & Pacific,Upper middle income
China,CHN,1999,43226056.75,CN,2649.745162,1252735000,14.64,22.2,East Asia & Pacific,Upper middle income
China,CHN,2000,43811415.11,CN,2915.414665,1262645000,14.03,21.2,East Asia & Pacific,Upper middle income
China,CHN,2001,44474220.68,CN,3205.927472,1271850000,13.38,20.1,East Asia & Pacific,Upper middle income
China,CHN,2002,45165152.57,CN,3527.351904,1280400000,12.86,18.6,East Asia & Pacific,Upper middle income
China,CHN,2003,45864248.5,CN,3933.599477,1288400000,12.41,17.1,East Asia & Pacific,Upper middle income
China,CHN,2004,46606017.69,CN,4422.650321,1296075000,12.29,15.5,East Asia & Pacific,Upper middle income
China,CHN,2005,47351394.66,CN,5053.37904,1303720000,12.4,14,East Asia & Pacific,Upper middle income
China,CHN,2006,48199346.6,CN,5836.832773,1311020000,12.09,12.6,East Asia & Pacific,Upper middle income
China,CHN,2007,49166515.07,CN,6807.112205,1317885000,12.1,11.3,East Asia & Pacific,Upper middle income
China,CHN,2008,50183590.8,CN,7569.679892,1324655000,12.14,10.1,East Asia & Pacific,Upper middle income
China,CHN,2009,51189383.22,CN,8290.08893,1331260000,12.13,9.1,East Asia & Pacific,Upper middle income
China,CHN,2010,52073047.05,CN,9238.75527,1337705000,11.9,8.2,East Asia & Pacific,Upper middle income
China,CHN,2011,52856181.77,CN,10274.49435,1344130000,11.93,7.5,East Asia & Pacific,Upper middle income
China,CHN,2012,53592877.18,CN,11219.92767,1350695000,12.1,6.9,East Asia & Pacific,Upper middle income
China,CHN,2013,54294793.89,CN,12218.52112,1357380000,12.08,6.3,East Asia & Pacific,Upper middle income
China,CHN,2014,54949280.92,CN,13254.64298,1364270000,12.4,5.9,East Asia & Pacific,Upper middle income
China,CHN,2015,55511637.65,NA,NA,NA,NA,NA,NA,NA
China,CHN,2016,55978079.03,NA,NA,NA,NA,NA,NA,NA
China,CHN,2017,56364934.82,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,1990,613538.0187,CO,4869.162131,34271563,26.401,17.9,Latin America & Caribbean,Upper middle income
Colombia,COL,1991,634081.4785,CO,5050.719252,34916770,25.843,17.6,Latin America & Caribbean,Upper middle income
Colombia,COL,1992,654994.4408,CO,5327.885353,35558683,25.267,17.2,Latin America & Caribbean,Upper middle income
Colombia,COL,1993,675803.75,CO,5485.499263,36195170,24.667,16.8,Latin America & Caribbean,Upper middle income
Colombia,COL,1994,697136.0125,CO,5827.996645,36823539,24.051,16.3,Latin America & Caribbean,Upper middle income
Colombia,COL,1995,718944.4148,CO,6155.688368,37441980,23.435,15.9,Latin America & Caribbean,Upper middle income
Colombia,COL,1996,741042.1781,CO,6294.865168,38049040,22.843,15.4,Latin America & Caribbean,Upper middle income
Colombia,COL,1997,765109.4775,CO,6520.037003,38645409,22.293,14.9,Latin America & Caribbean,Upper middle income
Colombia,COL,1998,789856.4821,CO,6528.900673,39234059,21.796,14.4,Latin America & Caribbean,Upper middle income
Colombia,COL,1999,815013.3628,CO,6256.810181,39819279,21.355,14,Latin America & Caribbean,Upper middle income
Colombia,COL,2000,838800.1349,CO,6585.333975,40403959,20.959,13.5,Latin America & Caribbean,Upper middle income
Colombia,COL,2001,862879.7416,CO,6750.687139,40988909,20.593,13.1,Latin America & Caribbean,Upper middle income
Colombia,COL,2002,885591.12,CO,6927.320919,41572493,20.234,12.7,Latin America & Caribbean,Upper middle income
Colombia,COL,2003,909286.9595,CO,7241.331945,42152147,19.865,12.3,Latin America & Caribbean,Upper middle income
Colombia,COL,2004,932156.3968,CO,7732.320562,42724157,19.48,12,Latin America & Caribbean,Upper middle income
Colombia,COL,2005,954706.4106,CO,8248.354961,43285636,19.078,11.7,Latin America & Caribbean,Upper middle income
Colombia,COL,2006,967894.3863,CO,8957.336622,43835744,18.663,11.4,Latin America & Caribbean,Upper middle income
Colombia,COL,2007,969294.8229,CO,9710.901183,44374647,18.247,11,Latin America & Caribbean,Upper middle income
Colombia,COL,2008,964603.1952,CO,10132.23949,44901660,17.842,10.7,Latin America & Caribbean,Upper middle income
Colombia,COL,2009,961758.4131,CO,10260.20522,45416276,17.451,10.4,Latin America & Caribbean,Upper middle income
Colombia,COL,2010,969393.9708,CO,10680.00208,45918101,17.079,10,Latin America & Caribbean,Upper middle income
Colombia,COL,2011,985723.8731,CO,11496.52725,46406446,16.727,9.7,Latin America & Caribbean,Upper middle income
Colombia,COL,2012,1002373.523,CO,12058.4613,46881018,16.393,9.4,Latin America & Caribbean,Upper middle income
Colombia,COL,2013,1020061.246,CO,12727.09917,47342363,16.076,9.1,Latin America & Caribbean,Upper middle income
Colombia,COL,2014,1037917.474,CO,13376.63066,47791393,15.773,8.8,Latin America & Caribbean,Upper middle income
Colombia,COL,2015,1056817.187,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,2016,1076955.86,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,2017,1098230.128,NA,NA,NA,NA,NA,NA,NA
Comoros,COM,1990,10955.53343,KM,989.8340593,415144,42.593,50.1,Sub-Saharan Africa,Low income
Comoros,COM,1991,11251.16375,KM,939.5062512,427556,41.853,48.3,Sub-Saharan Africa,Low income
Comoros,COM,1992,11543.10602,KM,1012.823224,440252,41.149,46.7,Sub-Saharan Africa,Low income
Comoros,COM,1993,11825.13626,KM,1037.602092,453188,40.497,45.6,Sub-Saharan Africa,Low income
Comoros,COM,1994,12110.24566,KM,975.5235021,466309,39.913,44.7,Sub-Saharan Africa,Low income
Comoros,COM,1995,12387.30414,KM,1003.281797,479574,39.403,44,Sub-Saharan Africa,Low income
Comoros,COM,1996,12655.49743,KM,980.9813108,492979,38.967,43.6,Sub-Saharan Africa,Low income
Comoros,COM,1997,12897.48056,KM,1010.225585,506525,38.587,43,Sub-Saharan Africa,Low income
Comoros,COM,1998,13130.98045,KM,1007.136936,520180,38.247,42.6,Sub-Saharan Africa,Low income
Comoros,COM,1999,13362.27166,KM,1015.424602,533909,37.94,42.2,Sub-Saharan Africa,Low income
Comoros,COM,2000,13622.82705,KM,1122.212766,547696,37.661,41.8,Sub-Saharan Africa,Low income
Comoros,COM,2001,13897.29868,KM,1145.637356,561525,37.407,41.8,Sub-Saharan Africa,Low income
Comoros,COM,2002,14186.52153,KM,1161.508506,575428,37.174,41.6,Sub-Saharan Africa,Low income
Comoros,COM,2003,14484.58472,KM,1180.72193,589500,36.956,41.3,Sub-Saharan Africa,Low income
Comoros,COM,2004,14781.00739,KM,1207.055047,603869,36.746,40.9,Sub-Saharan Africa,Low income
Comoros,COM,2005,15092.76665,KM,1250.669241,618632,36.538,40.7,Sub-Saharan Africa,Low income
Comoros,COM,2006,15398.31979,KM,1291.518663,633814,36.329,40.2,Sub-Saharan Africa,Low income
